"","iter","lambda","lambda_err","beta","beta_err","I_inf","I_inf_err","tau0","tau0_err","R_sq","delta_R_sq","R_sq_adj","convergence","id","run_date_in_days_max","R_sq_cat","beta_cat","tau0_cat"
"148",852,0.126684579591524,0.045591594156201,0.303631483198693,0.00673822885381207,0.0864472763278942,0.199967711643405,901.880311580222,1205.15339972638,0.931090673764024,9.99109035504375e-08,0.910417875893231,TRUE,"k6qgnmdg7dg9n7lkgame-level",1329,9,0,1
"149",8359,0.000190918752830308,1.94407755368821e-05,3.20126941955159,0.0300955587095864,0.433124103373992,0.0159949045866769,14.5135598351212,0.826652938041363,0.920116500739471,9.99969093085085e-08,0.901681847063965,TRUE,"kdk5e2dmjdrpj7x2game-level",1640,9,3,0
"150",63,0.251291223925963,0.0513907343274886,0.827862524649994,0.0874593437182378,0.641067006571689,0.0240510129345608,5.30327103036529,2.24476559802483,0.839771902527424,8.78159922557131e-08,0.77110271789632,TRUE,"kdk5e2dmw20zj3odgame-level",1649,7,0,0
"151",10000,1.97087760281838e-14,2.99601371487232e-15,4.82028523074841,0.0170234491393445,0.507776152264788,0.0269763570180953,697.049070853009,38.0988904020758,0.966271804986847,7.4633027291604e-07,0.946034887978955,FALSE,"kdkqxgdmwdm9mxkqgame-level",1899,9,3,1
"152",8314,3.64264764504953e-07,4.26623819011652e-08,2.18787169292585,0.0109994766470335,0.296737151216592,0.0295384022440507,876.702235152819,76.7974693601593,0.984654494521849,9.99514307986615e-08,0.978077849316927,TRUE,"kdkxgg6m9kvmwxokgame-level",1679,9,2,1
"153",150,0.0918322692286646,0.0219004035471707,2.68534735228596,0.251677766938822,0.457729502017788,0.0271978031556154,2.43316480351179,0.418860412221017,0.898349227347848,9.41171599544433e-08,0.847523841021771,TRUE,"kdkzvmldn2y5pv7kgame-level",75,8,2,0
"154",91,0.0190944767946532,0.00461678125566889,0.822781049545132,0.0430761928046481,0.546944284119797,0.0158114241664542,122.84791984071,67.0428702696596,0.974075518901994,9.92471043126386e-08,0.958520830243191,TRUE,"kdkzvzldzd3638rdgame-level",1230,9,0,0
"155",1048,0.0472377890635773,0.00826583918480527,0.484051500219196,0.00683220012016685,0.587399416119517,0.0292922450351613,547.998955647078,246.87821396574,0.979572897144969,9.99916611732488e-08,0.96731663543195,TRUE,"kyd49x1e7dggn7d4game-level",2520,9,0,1
"156",10000,1.7410388582541e-09,4.29443294634466e-10,3.59874106513215,0.0212408927057211,0.72476045887245,0.0268913175620442,271.618862280361,27.6017286389792,0.926724148978456,4.1640353032335e-07,0.88275863836553,FALSE,"kyd4pxde824p8g25game-level",681,8,3,0
"157",2573,9.03751576246676e-06,1.30423278833333e-06,2.59960885641657,0.0254821508490053,0.702958268542381,0.0104185790873844,87.1511299215564,8.65468411896627,0.967993023214444,9.98955432818249e-08,0.94878883714311,TRUE,"kyd4pxdejdrq3ggkgame-level",1314,9,2,0
"158",6980,6.38635168902057e-08,1.21564035658653e-08,2.94461183638576,0.0246234201530582,0.688509926452037,0.0159514176066082,277.562079959317,31.0007673420468,0.954806819086269,9.99274456514598e-08,0.932210228629404,TRUE,"kyd4pxdevdo4yv2pgame-level",710,9,2,0
"159",10000,7.09733040614473e-12,1.37898223839854e-12,4.47207761350222,0.0244730736753483,0.712790355186472,0.0183321108213958,311.174114808329,23.2945114752143,0.915128442760512,1.66520001121384e-07,0.89198165442247,FALSE,"kyd4pxdezdnwj6edgame-level",1532,8,3,0
"160",968,0.0303762779270556,0.0313612999488766,0.413209773775481,0.00983604034892249,0,0.741593625857246,4703.11028357733,12697.650077171,0.897165607680348,9.85589788671248e-08,0.835464972288556,TRUE,"l3dx4g6y7dg6olk4game-level",2622,8,0,-1
"161",1049,0.0109918292239291,0.00358617960593759,1.39308187746887,0.0906377936680106,0.735528213687324,0.01023070149066,25.4791195765229,11.3347268967616,0.886166249470981,9.99880841456857e-08,0.837380356387116,TRUE,"l3dxny1ywkpy9wkrgame-level",3801,8,1,0
"162",279,0.121052223636353,0.0237809894945046,0.396755585614617,0.0132793567502507,0.54930796259067,0.0353507708332978,204.793058568489,137.881754401172,0.957484343055221,9.96953410936641e-08,0.931974948888354,TRUE,"l3dxogdyjdrqy7lkgame-level",2232,9,0,0
"163",10000,5.02154417108939e-05,1.61242402792e-05,1.14149498909708,0.00321102394756376,0.717109285995053,0.0686713269371876,5837.89549487866,1784.60690229594,0.973516058190749,2.50712540506015e-07,0.96358458001228,FALSE,"l3dxogdywk68zp21game-level",4436,9,1,-1
"164",6,0.00222984470419959,0.000159189904155831,1.00725163969962,0.00631881270421015,0.0165291133538667,0.000373639114180962,429.175048997536,46.7391501237663,0.999993759802626,9.69359941205283e-08,0.999991085432323,TRUE,"l3dxogdyzd30z7rdgame-level",4370,9,1,0
"165",475,0.0351084831617355,0.0100375332772731,4.07731410274502,0.322995129978921,0.504001159330542,0.0477735779021022,2.27379602433268,0.307401728991477,0.802393716458839,9.94008688692816e-08,0.703590574688258,TRUE,"lde3nex69d8xnz32game-level",13,7,3,0
"166",1365,1.48405344488822e-05,5.99811487437983e-06,8.90500200342145,0.316063690009462,0.296443855392733,0.0586214830634967,3.48521050417573,0.312626086788924,0.893704349280856,9.99318223726675e-08,0.82992695884937,TRUE,"lde3r2l6ndx4nzo2game-level",10,8,3,0
"167",3022,0.0164624202437854,0.00119470759670897,6.88746125133997,0.0709743015871209,0.613834095452331,0.00649590600667816,1.81530557864086,0.0302813139296507,0.965077093159064,9.99143620061815e-08,0.957593613121721,TRUE,"lde3v3x602qvy0jdgame-level",38,9,3,0
"168",92,0.152983878778215,0.0254981009761499,2.54529052330437,0.180470095582607,0.515890192831342,0.0159690868211946,2.09092480644643,0.246271922427266,0.919208659215963,9.53152573535121e-08,0.888911906421949,TRUE,"lde3z9l6xd17m77dgame-level",728,8,2,0
"169",638,0.00740227936344551,0.00115192474391723,8.51320660987234,0.201758553525079,0.35894111545556,0.00608256911826402,1.77940181922522,0.0568287888038352,0.993570988130175,9.95067125364457e-08,0.990356482195262,TRUE,"ldej3o51824l9qgdgame-level",15,9,3,0
"170",22,0.129551654789429,0.0332431987413833,1.01242420315705,0.114924913363329,0.64215802879103,0.0257511242638168,7.52774968120541,3.63283958851468,0.85595137974024,9.95331342901196e-08,0.807935172986987,TRUE,"ldej3o519d8on532game-level",237,8,1,0
"171",10000,7.49906680187128e-05,3.34519098267247e-05,1.66393978949986,0.031423688361266,0.559959762996296,0.0991015742651328,301.336478239536,113.268681257883,0.667523081085845,8.08045863109896e-07,0.525032972979779,FALSE,"ldej3o51wk60wgpkgame-level",558,5,1,0
"172",1648,0.0121555656277001,0.00178326673867129,7.32443690526278,0.175260615336629,0.150673458593317,0.019768837398397,1.8259304928846,0.0628782481110391,0.962472453066512,9.99397351542086e-08,0.946389218666445,TRUE,"ldejjmj182484nmkgame-level",12,9,3,0
"173",10000,5.98633957545389e-07,6.44956435259537e-08,2.06099322990464,0.0105684827901852,0.540370435763149,0.0170256035453127,1045.53767272538,91.9290629441395,0.923957828920584,4.47713924822679e-07,0.903219054989834,FALSE,"ldemjl13ndx8xljkgame-level",3341,9,2,2
"174",1096,0.0405409691179898,0.0446537789783832,0.388710126854097,0.0134231325817718,0,0.779621008706825,3813.70476923054,11892.5246269535,0.807981532118956,9.9254876984034e-08,0.743975376158608,TRUE,"ldemjl13rklg6mwdgame-level",2162,7,0,-1
"175",2316,0.0295776947878683,0.0124563822748157,0.61373791364126,0.0231256583664254,0,0.141113228343599,309.991334029287,279.718678362612,0.867976262467742,9.8937592452053e-08,0.801964393701613,TRUE,"ldemjl13z277x442game-level",1695,8,0,0
"176",362,0.00927230242981531,0.00110439551127438,1.34754255837947,0.0255081237646406,0.0240642749545912,0.00486415515301515,32.2502432831899,4.97104877520744,0.996764080715461,9.96356426252731e-08,0.995685440953948,TRUE,"m1m2oxd25dwpp7ekgame-level",1675,9,1,0
"177",10000,7.61662690953821e-14,7.80123230720957e-15,7.00199321728138,0.0211235732224369,0.0231682035456296,0.0158622220987449,74.7309377501068,2.06570701742528,0.985659463527267,2.15266833258898e-06,0.978489195290901,FALSE,"m1m2oxd27kjzg3gdgame-level",1542,9,3,0
"178",518,0.0932491383461225,0.0155320426774693,0.418566179824978,0.00582857660985779,0,0.068007263237265,289.487793679674,138.048304846489,0.951652513586664,9.9400572439734e-08,0.941983016303997,TRUE,"m1m2oxd29kvpggjkgame-level",1916,9,0,0
"179",10000,8.11116914750348e-21,1.50367197657981e-21,7.67525269769247,0.0253928019597605,0.226302082224881,0.0236746000236662,414.593807477364,18.281116305471,0.980246013708981,2.0709018417886e-06,0.970369020563471,FALSE,"m1m2oxd2jdz34wr2game-level",1824,9,3,0
"180",2,0.00392573157727282,0.000340293924125348,1.00005710290309,0.00759976718912184,0.165478286077505,0.015694399147476,254.649021913082,32.793045091046,0.990669001734982,5.86142344660701e-08,0.986003502602473,TRUE,"m1m2oxd2z273wr5dgame-level",2277,9,1,0
"181",10000,1.77923412952569e-11,4.60743293697196e-12,3.12144303688132,0.0229246311825167,0.439495911713529,0.0409324324726336,2778.72321612609,392.351027708709,0.866271577817567,8.81720465384372e-06,0.808959396882239,FALSE,"m1m7pp127dgyx4d4game-level",4944,8,3,5
"182",10000,2.39083034141198e-15,2.02875598056918e-15,4.33030326450008,0.00710337650695435,0,0.676431403604399,2379.80893877245,496.693566999663,0.943248377333466,2.27705349298279e-06,0.926222890533505,FALSE,"m1m7pp129kvn60dggame-level",2122,9,3,4
"183",10000,1.86894207887014e-18,3.13225287380118e-19,7.90175754960644,0.0295809974363641,0.240026124082253,0.0195251270081214,175.227654369461,7.10540767505104,0.980908633855417,9.25589171862917e-07,0.969453814168668,FALSE,"m1mgkj12zdn8l8edgame-level",1663,9,3,0
"184",2380,0.000487610637519258,7.26394083534458e-05,1.17266393119894,0.0122878011878273,0.720651637483458,0.0152163654467919,667.230972024721,130.229461460427,0.958745911973757,9.98778468819239e-08,0.943275628963916,TRUE,"m1mjnk129kvpyw0kgame-level",2248,9,1,1
"185",86,0.177160652712193,0.0228717033664111,1.37291845420422,0.0666578885663207,0.178238980775274,0.0401369783767093,3.52753046915238,0.5476097912459,0.946765344606662,8.94501165360495e-08,0.920148016909993,TRUE,"m1mnjexdzd3qj78kgame-level",21,9,1,0
"186",7596,7.08962920415606e-08,1.05153279150772e-08,2.86508116537847,0.0215633347556419,0.102408369739959,0.0362988674971018,312.85901309381,29.7253991440008,0.943941108535657,9.99485332275896e-08,0.925254811380876,TRUE,"m1mr7j62wkpq8x0dgame-level",1545,9,2,0
"187",1128,0.0111264560556742,0.00446523510689767,3.29391762730021,0.265995361289771,0.179969564677325,0.0416169183915877,3.91837731434829,0.909529786328371,0.850409136086286,9.98524173345672e-08,0.775613704129429,TRUE,"m1mx4jx6wdmx463kgame-level",267,7,3,0
"188",3614,0.0110842868660609,0.00357676497619287,0.768056120209088,0.0190754506685701,0,0.109702028669466,351.372213143468,198.778527626769,0.851509442624609,9.99077293117878e-08,0.806962275411991,TRUE,"m1mx75p6mker558dgame-level",1276,8,0,0
"189",1028,0.0101733781022592,0.00102989575696653,1.66201031806077,0.0395709499313682,0.133321988074932,0.0178616762567085,15.8077588990343,2.00182847242736,0.989166798711514,9.92459252557865e-08,0.982666877938423,TRUE,"m1mx75p6xk9vr84dgame-level",489,9,1,0
"190",1013,0.00346621705174375,0.00129691143488743,4.53047397439121,0.241090049609995,0.598047314919897,0.0595270669757937,3.49157506658083,0.520679834219575,0.731436266322904,9.99143825453075e-08,0.570298026116646,TRUE,"m1mxl7p6wk6wx0r2game-level",29,5,3,0
"191",361,0.0780066790513515,0.0119791053126131,3.27650145184713,0.132904026477719,0.499423332473118,0.0245933976353143,2.17833842954721,0.170889095596028,0.893737803950493,9.78162185694131e-08,0.8647572050279,TRUE,"m1mxrr36w208pvodgame-level",10,8,3,0
"192",2950,0.00208335675145377,0.000823347723858417,0.871031028801941,0.00511376432112445,0,0.238822577601658,1197.38243715592,593.100103416802,0.956807791651655,9.99323317429912e-08,0.943850129147151,TRUE,"m1z9l2d05dw6zee2game-level",1487,9,0,2
"193",97,0.186238893804127,0.0306990712873611,0.446333476212204,0.0327369733743562,0.166086525999242,0.0223107519493205,43.1907455776112,27.8800138347037,0.909829760404992,9.97265926505619e-08,0.890507566206062,TRUE,"m1z9l2d0824m59e2game-level",1651,8,0,0
"194",10000,5.76204233622565e-14,4.30080792613336e-14,4.46016135706047,0.0222542367022772,0,0.476893572086516,929.765068942227,187.303273717579,0.754893096852564,4.42519215315684e-06,0.607828954964103,FALSE,"m1z9l2d09kv95582game-level",981,6,3,1
"195",748,0.00825265967038329,0.000714241219641839,1.439264919416,0.019526473225139,0.0832264847100587,0.00631158564854334,28.0251987267663,2.95253257120573,0.99735556644288,9.9580248602571e-08,0.995768906308608,TRUE,"m1z9l2d0mkeqo0xkgame-level",1370,9,1,0
"196",1184,0.0108364449860628,0.00140778134794495,4.20922278047751,0.111042685605951,0.182195387737955,0.0114991444035931,2.92994125193735,0.173518422477468,0.97601051022434,9.99049579730737e-08,0.968014013632454,TRUE,"m1z9l2d0n2y9zxzdgame-level",1505,9,3,0
"197",1011,0.000331640358213825,0.000146693889619675,1.28023356630073,0.00940601196851168,0,0.145896423864828,522.074760801774,204.383225121901,0.987975827070696,9.92604939353825e-08,0.983466762222207,TRUE,"m1z9l2d0q25ezlg2game-level",930,9,1,1
"198",10000,1.01950677413153e-17,3.55534839309378e-18,8.41749609478659,0.0615456757524856,0.00270789166729382,0.0732239626046039,104.377336264944,7.87151520076085,0.824680918919595,2.73508957127078e-06,0.737021378379393,FALSE,"m1z9l2d0rklqveq2game-level",1023,7,3,0
"199",2002,0.0143789488206191,0.00207717217918837,6.8655041618166,0.180904840755566,0.324092184039188,0.0165861741004735,1.8549730019013,0.0692314656877355,0.910945953774246,9.99216714925311e-08,0.888682442217808,TRUE,"m1z9l2d0vdoxwxodgame-level",327,8,3,0
"200",3178,5.32113972631208e-08,3.29995133424515e-09,2.64230722652244,0.00819558536553031,0.20878948545253,0.00903835018705664,566.102890798473,24.4166909223562,0.996767367267504,9.99925111599964e-08,0.995151050901256,TRUE,"m1z9l2d0wkpmj40kgame-level",1582,9,2,1
"201",1050,0.00971682333005165,0.000960836625455698,2.66000122720534,0.0465558822564652,0.0843461051267494,0.0089774922702038,5.70912379902782,0.386304079698822,0.991474820826065,9.97594030716087e-08,0.987821172608665,TRUE,"m1zgg060w20zxjodgame-level",1333,9,2,0
"202",2468,0.00728592742269407,0.00474043461383327,0.701193680191962,0.00885548800400638,0,0.437679871245615,1117.87897170556,1136.36194552796,0.954111561570245,9.98569252841364e-08,0.926578498512391,TRUE,"m1zgg060wdm46p3dgame-level",1063,9,0,2
"203",5152,0.00942670930342426,0.00366240175599655,0.61245629838097,0.00692760374942443,0,0.255441016758785,2029.56582552039,1462.28964608834,0.934867525509925,9.77175601546421e-08,0.906953607871322,TRUE,"m1zmqx60mkeoo1jdgame-level",2372,9,0,4
"204",10000,1.42525237319865e-05,3.80016730042896e-06,1.5092872019896,0.00682399771438758,0.211126595061395,0.116059430377547,1625.02066467195,341.397075616266,0.964086675577647,4.75877984684736e-07,0.942538680924235,FALSE,"m9dozm1pwdmqx52qgame-level",2199,9,1,3
"205",306,0.0216684965159607,0.00134242780881248,1.08544357933956,0.0135031830469256,0.688405611656059,0.00564123333504926,34.132771703595,3.44718643716431,0.990201076281494,9.9912423001669e-08,0.98530161442224,TRUE,"n268p5dpnxd13rk8game-level",2358,9,1,0
"206",2082,0.000806575463542214,4.87920991580351e-05,1.11958392221049,0.00627172300956143,0.534616182239351,0.00760208829583036,579.362700906334,51.9514933021181,0.98091194308666,9.98523813633412e-08,0.975706109383022,TRUE,"n4d7r1727wk6prd1game-level",3198,9,1,1
"207",279,0.0645330266058584,0.00525738441683274,0.567712682374891,0.00923988776876362,0.320842346336494,0.0139999056322936,124.886262411602,27.7336751891775,0.986998617244981,9.85346724213798e-08,0.981426596064259,TRUE,"n4d7r172p7kjv4k3game-level",2664,9,0,0
"208",1214,0.00626156418119361,0.00046916792652822,0.836621319665859,0.00649766450480539,0.517531443207352,0.0130522960162762,430.119912227262,58.7790638396312,0.98588460900503,9.96650968421164e-08,0.979835155721472,TRUE,"n4d7r172q254wgdogame-level",2484,9,0,0
"209",614,0.0567746572342537,0.00838311651115012,0.50171260740036,0.00931364096468379,0.603104803252148,0.0214513157984867,304.218425548522,121.823164417143,0.976185851860558,9.97251256018572e-08,0.961897362976892,TRUE,"n4d7r172xn2yqmkogame-level",2488,9,0,0
"210",263,0.0612751804618693,0.00804290220516526,1.96692329241953,0.0681546678231552,0.427614200370269,0.0127942764480849,4.13575208075112,0.479437537219687,0.964303042223542,9.87754327219648e-08,0.949004346033632,TRUE,"nd28g0edrkl56rw2game-level",120,9,1,0
"211",1024,0.0101652646279262,0.00289841158801448,2.31074459779157,0.12088470722288,0.23187277518964,0.0205209212178305,7.28519508353496,1.65578276406708,0.914881794878294,9.99398463985557e-08,0.886509059837725,TRUE,"nd28g83d7dgmvnxdgame-level",939,8,2,0
"212",47,0.177629324129815,0.0386649088310535,1.7793882818236,0.171088102214295,0.412376614026747,0.0236250007418104,2.64098491472804,0.569675831805048,0.91514411378656,9.36096685721921e-08,0.87271617067984,TRUE,"nd28g83d824nzgwkgame-level",234,8,1,0
"213",1461,9.85376144403666e-05,7.88781201055414e-06,2.15976086067854,0.0122032311530393,0.476131978091281,0.00782812573723885,71.6175141654954,4.38284337056588,0.996646005316751,9.99838175586021e-08,0.994969007975126,TRUE,"nd28g83drkl5olq2game-level",521,9,2,0
"214",901,0.0154691954277166,0.000870077839624896,1.05598552288063,0.00509184632617868,0.146438915699398,0.0118987416044794,51.8254049359059,3.74698090205077,0.997641263060674,9.99399838441661e-08,0.996226020897078,TRUE,"nd28g83dvdo5e81kgame-level",176,9,1,0
"215",10000,2.70086636379291e-14,6.18520742642443e-15,6.72403251126928,0.0380520320426161,0.636801383127673,0.0277499552376396,104.210304076859,6.28937534460405,0.916944171210233,5.58255236127181e-06,0.867110673936373,FALSE,"nd28g83dwdm5pxx2game-level",331,8,3,0
"216",1415,0.000349200316496523,0.000111921246482226,1.21343108143415,0.0107886436452368,0,0.15878828668268,706.130233050229,227.696219424108,0.932377299997648,9.76572273048149e-08,0.898565949996472,TRUE,"nd28g83dzd3jzwy2game-level",1259,8,1,1
"217",1069,0.000147442356578667,4.02840916404763e-05,1.23425217848275,0.0137406384289263,0,0.0894012193847886,1271.1881124471,382.54874595982,0.827648188750538,9.90666901845572e-08,0.795332224141264,TRUE,"nd2e9erd5dw7zllkgame-level",2610,7,1,2
"218",442,0.00441633538047216,0.000188804753890482,1.02838250372936,0.00641346751903608,0.113056156673905,0.00677675350708531,194.959148776301,14.5157026140259,0.981333722270841,9.99382067101706e-08,0.978788320762319,TRUE,"nd2e9erd7dg4popdgame-level",2547,9,1,0
"219",52,0.190486566043284,0.0322571446506815,0.710159777088872,0.0706934520815379,0.348324684957893,0.0230398764028341,10.3287403546182,4.86367048935021,0.856639303982855,9.92452573456148e-08,0.831340357626889,TRUE,"nd2e9erd7kj6vw42game-level",518,8,0,0
"220",881,0.019515043677748,0.00108091400461287,0.829815482851023,0.00850328670261228,0.0352226842530391,0.00321861345785317,114.882470011019,13.2528508755182,0.99089207451977,9.95562582373211e-08,0.989916225361174,TRUE,"nd2e9erdmkeqm06kgame-level",2230,9,0,0
"221",316,0.133233967468468,0.0198371590912978,0.589736058561426,0.0149532677446119,0.263758190658977,0.0398324625324565,30.5047521589199,10.345127012199,0.958913161720709,9.75864422603223e-08,0.943505597365974,TRUE,"nd2e9erdn2y9z41dgame-level",180,9,0,0
"222",119,0.0348998558170289,0.00559004318109965,3.03337696692459,0.147838036790103,0.0936090903349834,0.0228573619133491,3.02260156757003,0.322550245649653,0.98058301717522,9.9239707784804e-08,0.973301648615927,TRUE,"nd2e9erdndx5pwjkgame-level",117,9,3,0
"223",10000,1.78258038301366e-07,9.74188191317159e-09,2.45033776406687,0.00709159944997794,0.00411235198433362,0.00757321552784422,567.929087561312,23.0907486630474,0.976785989229801,2.00543513795282e-07,0.973620442306592,FALSE,"nd2e9erdvdom79v2game-level",3293,9,2,1
"224",1587,0.000774192153703762,5.99467727166693e-05,2.9157940843421,0.024376545736053,0.0157711477228795,0.0167427749447112,11.6680864634002,0.549515588869513,0.990157683122386,9.99465710194158e-08,0.984252292995818,TRUE,"nd2evpqdwdmv5yedgame-level",50,9,2,0
"225",28,0.145541835570777,0.0581763415317523,1.026905368938,0.224898506785083,0.293895858609749,0.0878499562601823,6.53253985902659,5.22785600837757,0.752047051387504,8.48717145451872e-08,0.603275282220006,TRUE,"nd2evpqdzd3oj9edgame-level",203,6,1,0
"226",3026,7.74397247289618e-06,2.30901728887849e-06,2.04508848421437,0.0413456830035196,0.0824823480058168,0.0612190207650766,315.628396785224,82.7382974921856,0.870723347636144,9.98551090702904e-08,0.822244602999697,TRUE,"nd2ggq10n2yqzq8kgame-level",1881,8,2,0
"227",2658,5.35194191748043e-06,2.37564004439275e-07,2.00217910003001,0.00578122650772522,0.0281796703781239,0.00818551754890932,429.413461188873,17.0370098910143,0.997222506198124,9.98055222911631e-08,0.996032151711606,TRUE,"nd2ggq10ndxjww12game-level",2503,9,2,0
"228",6115,4.16198497469214e-05,2.44561235054829e-06,1.5488151018504,0.00586342448275656,0.0739056790533052,0.0161614887940679,673.627678647108,42.1653905292081,0.994382533237307,9.9991783852893e-08,0.99157379985596,TRUE,"nd2ggq10rklx88qkgame-level",2728,9,1,1
"229",2,0.0120929292015799,0.00476637529709469,0.99985486069065,0.0748819580532968,0.112638354468131,0.0406105087954805,82.7459659536549,59.9836056902175,0.870755202882958,5.08487258965573e-08,0.806132804324438,TRUE,"nd2ggq10vdo409o2game-level",2229,8,0,0
"230",10000,7.64770206852677e-15,6.88595771359402e-16,5.58522734311192,0.0138377533775755,0.0916428261520787,0.012448120917839,336.872401008048,10.2879838644265,0.994579705027489,3.41002463044582e-07,0.991869557541234,FALSE,"nd2ggq10w20p44vkgame-level",1665,9,3,0
"231",10000,2.82300447881822e-11,5.07698631554567e-12,3.63829068474897,0.0182429463692495,0,0.0458515924298439,793.446691378555,65.7824069241403,0.942622725556643,1.0252567804736e-06,0.925409543223636,FALSE,"nd2ggq10wdmqzy42game-level",2531,9,3,1
"232",907,0.0323793179370705,0.00306469918347854,0.732391289207255,0.00965508034442539,0.00997996024692794,0.0197945856496519,108.159859468337,20.6561402890046,0.990726364552744,9.95845023110675e-08,0.98516218328439,TRUE,"nd2ggq10wdmz11x2game-level",2495,9,0,0
"233",877,0.000944053338593531,7.97518760514726e-05,1.107848142839,0.00769713969319902,0,0.0227252289467508,537.677379931195,64.4874469607104,0.984711842064389,9.83254113684495e-08,0.978159774377699,TRUE,"nd2ggq10wkpyj4vkgame-level",2222,9,1,1
"234",796,0.00867528078794996,0.0018450755038684,3.45014600024755,0.124460326673482,0.0400920655056869,0.0126995418426849,3.95889228228035,0.440548573040394,0.964596409285203,9.95855703456172e-08,0.955745511606504,TRUE,"nd2ggq10xk907lykgame-level",2532,9,3,0
"235",10000,3.07817800393668e-25,5.41783137226204e-26,9.43066422032851,0.0270766220863799,0.0840948868607054,0.0166298891673334,397.32830825355,14.2427699347939,0.980704139003388,3.36076873319602e-06,0.973468191129658,FALSE,"nd2ggq10z27gj7g2game-level",2333,9,3,0
"236",850,0.0844858537196115,0.0287309307287023,0.417943022877103,0.0141675778674987,0.53810863946414,0.0741154337664907,369.702528502726,374.915816845514,0.90864393811459,9.97502453969901e-08,0.862965907171885,TRUE,"nd2mev10wdm4154dgame-level",1537,8,0,0
"237",4693,3.12222471132635e-05,5.28343287558881e-06,1.55389220214116,0.0153718117563254,0.68630933771173,0.0190408809983897,793.444123759913,138.810393680801,0.948340571207918,9.99440505911053e-08,0.917344913932668,TRUE,"nd2n2qd0xd19m7k8game-level",1980,9,1,1
"238",972,0.00778264397935531,0.00155908357284449,0.797004020281638,0.016578199357493,0.523175461518885,0.0273450450065558,442.588626091544,167.335017595379,0.949641897682908,9.98105382787884e-08,0.924462846524363,TRUE,"nd2w83d0xk9p4yd0game-level",2442,9,0,0
"239",6502,0.0178197835234212,0.00612826496497966,0.547738391983732,0.00445637834795528,0.761370308369845,0.0406965245609357,1560.66015129825,1073.23685635752,0.980361842900963,9.99790021882774e-08,0.968578948641541,TRUE,"nj1n4e6p02qgxl9dgame-level",3227,9,0,3
"240",10000,3.36983411844916e-07,1.75656678077643e-08,2.3398715316629,0.00613901881256278,0.186486782188261,0.00832739003146751,583.621291091819,22.754291138957,0.993754929236147,2.74061322302899e-07,0.991078470337353,FALSE,"nj1nww1p9d8p1qkngame-level",3223,9,2,1
"241",1984,0.00609077737841878,0.000788539992815677,0.788029807959615,0.00924589240357347,0.629886750327443,0.0180528021859993,647.474526499491,155.547394201564,0.961100603546104,9.98347250424914e-08,0.946513329875894,TRUE,"nj1nww1p9kvp50kggame-level",2627,9,0,1
"242",1332,0.011148401194019,0.00196318722643835,1.41636437824282,0.0410557653046857,0.665211801351784,0.00888992191514733,23.9184133182676,5.17480019591263,0.966604942999422,9.98792505368939e-08,0.946567908799076,TRUE,"o1y0wr6qwk6y0od1game-level",2336,9,1,0
"243",1503,0.000197705362425411,3.434366951986e-05,1.29151851355144,0.0161342005063031,0.851162161710426,0.00955242517137468,737.781173972687,160.096471074771,0.955139446144285,9.96377167439277e-08,0.928223113830856,TRUE,"o1y3qv6qn2y97edogame-level",2442,9,1,1
"244",1279,0.00102028199709846,0.000198557701801454,3.35385923334795,0.0669591180477587,0.824759859613109,0.0101417157528237,7.79635970031134,0.772047898535464,0.938291876493124,9.94002868903721e-08,0.901267002388998,TRUE,"o1y9w8v6q25ery82game-level",179,9,3,0
"245",10000,8.80808984155112e-07,5.22655785701832e-07,1.59547530649104,0.00204433965234451,0,0.496523656174524,6239.95468283699,2390.60435944861,0.982891799117043,1.14402153650328e-06,0.976476223785934,FALSE,"o1yjrv1qmkej1y92game-level",3552,9,1,-1
"246",1215,0.0482260098669035,0.00718220691767312,0.617662701267043,0.0146696106728579,0.0287930234708999,0.0364271587953601,135.449135489273,48.4495689137259,0.970886659453417,9.98799701834585e-08,0.953418655125468,TRUE,"o1yxvv6q7kjzq1ndgame-level",1275,9,0,0
"247",77,0.0174299263257128,0.000798350743175901,1.11154540469764,0.00934658535840659,0.00058288375106014,0.00333036799990574,38.2133904914377,2.74529727989152,0.999725159064888,9.52081675720251e-08,0.999587738597332,TRUE,"o1yxvv6qn2yj37z2game-level",2705,9,1,0
"248",1221,0.000377887917871666,5.73116266345095e-05,1.47635741872542,0.018485611826892,0.373493324564682,0.0215315398802572,208.112596338211,35.2889148289257,0.975680801014277,9.97942523062179e-08,0.961089281622843,TRUE,"o1yz5kdqn2y1nem2game-level",1708,9,1,0
"249",10000,1.13554682635847e-07,1.32105919340166e-07,2.22780687730698,0.0171631159731325,0.0647112756866987,0.83401822434027,1310.15777592487,756.619066855624,0.450894531738044,3.767881253669e-07,0.333229074253339,FALSE,"o6g08xd2wkp1m3wkgame-level",1254,3,2,2
"250",70,0.115410704346524,0.0211919426365605,1.72929831735735,0.139140689101046,0.451364962083132,0.0263685153591025,3.4855733555964,0.720289867030849,0.94459040319957,8.78397053982738e-08,0.911344645119311,TRUE,"o6glg48dn2ygqo12rdn246vd",347,9,1,0
"251",2121,0.0138256780095255,0.0016352125675581,4.50577620144326,0.0835067505323822,0.252976269014639,0.0167584020865887,2.58613452636924,0.113425207841956,0.957613197599367,9.99564008230536e-08,0.943484263465823,TRUE,"o6glg48dn2ygqo12rdq5421d",348,9,3,0
